"Name","Link","Tags","Story Points","Status","Assignees","Wallet Address","Reward","Due Date","Activities"
"diamond hands","https://app.dework.xyz/m3/m3ta?taskId=52c13e80-bc87-4b27-b5c5-12e2f17a20f9","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","30 USDC","","jin created on Sep 11, 2023 3:06 PM, Task completed on Oct 7, 2023 5:14 PM"
"Improving M3rit badges / pins","https://app.dework.xyz/m3/m3ta?taskId=3cdc3c23-22e5-4380-bd29-15073abbb58f","","","TODO","","","400 USDC","","jin created on Sep 11, 2023 3:05 PM"
"Party Truck (M3factory)","https://app.dework.xyz/m3/m3ta?taskId=544684bf-810c-4134-bda6-d8e1c7887f12","","","DONE","7oroy.eth","0xe752A9EC1DCE643407DfE51be6c273b59aeB4D46","150 USDC","","jin created on Sep 11, 2023 2:26 PM, Task completed on Sep 17, 2023 3:09 PM"
"Vending machines (Zora)","https://app.dework.xyz/m3/m3ta?taskId=b17065f8-e942-4bdd-b97d-c14cb2dda865","","","DONE","7oroy.eth","0xe752A9EC1DCE643407DfE51be6c273b59aeB4D46","150 USDC","","jin created on Sep 11, 2023 2:25 PM, Task completed on Sep 16, 2023 4:35 PM"
"Remix vending machines for NFT drops","https://app.dework.xyz/m3/m3ta?taskId=38cb5cae-26d8-47d0-97d3-dcced7deb248","","","TODO","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDC","","jin created on Sep 11, 2023 2:25 PM"
"Claim Role","https://app.dework.xyz/m3/m3ta?taskId=8f684c26-a732-47f8-b896-a5105bb8a001","","","TODO","","","","","jin created on Sep 3, 2023 1:02 AM"
"Tip for creating suggestion","https://app.dework.xyz/m3/m3ta?taskId=38215cad-a9e2-48ca-bc09-e6c313cf243d","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","5 USDC","","jin created on Aug 14, 2023 6:01 PM, Task completed on Aug 14, 2023 6:01 PM"
"Post outlining Project Isekai","https://app.dework.xyz/m3/m3ta?taskId=28b56785-0c3a-4ec2-b7be-d7dc89d72c19","","","IN_PROGRESS","avaer","0x08E242bB06D85073e69222aF8273af419d19E4f6","300 USDC","","jin created on Aug 3, 2023 2:11 AM"
"Boom Tools","https://app.dework.xyz/m3/m3ta?taskId=f1f9d3e4-621e-4fe1-8a08-d743bb2d98e8","","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","150 USDC","","jin created on Aug 2, 2023 8:28 PM, Task completed on Aug 7, 2023 5:50 PM"
"Software boxes for 3D NFTs","https://app.dework.xyz/m3/m3ta?taskId=0866ceaa-0d77-4db3-a950-2b39a9d1f2d5","","","TODO","","","","","jin created on Aug 2, 2023 8:27 PM"
"Metafactory Hyperbot Fashion + Renders","https://app.dework.xyz/m3/m3ta?taskId=c2d12122-3d55-4fc7-b323-26ecef5eed99","","","DONE","7oroy.eth","0xe752A9EC1DCE643407DfE51be6c273b59aeB4D46","200 ROBOT, 1800 USDC","","jin created on Jul 29, 2023 1:19 PM, Task completed on Jul 29, 2023 1:19 PM"
"CLI contract reader","https://app.dework.xyz/m3/m3ta?taskId=91a51042-bc7a-4904-935e-1c46f4d39428","","","DONE","hedera","0x2663171214Bb00C012f0C1bA2e49CC09C7CaB0AC","300 USDC","","jin created on Jul 24, 2023 1:35 PM, Task completed on Aug 14, 2023 6:02 PM"
"Digital freedom quiz / score","https://app.dework.xyz/m3/m3ta?taskId=4095ff3c-dd7d-4a73-b3ca-8cebf1a7eef7","","","IN_PROGRESS","accelxr","","50 USDC","October 7, 2023 8:34 PM","jin created on Jul 8, 2023 12:58 PM"
"add vrchat world to project","https://app.dework.xyz/m3/m3ta?taskId=435d81da-1d3a-49e9-86b1-921cc1a905dc","github issue","","TODO","","","","","jin created on Oct 16, 2022 3:58 PM"
"Dework pins -> signs / NPCs","https://app.dework.xyz/m3/m3ta?taskId=21bfb935-f13d-471c-bf21-48956d8586ac","github issue","","DONE","","","","","jin created on Oct 16, 2022 3:58 PM, Task completed on Mar 13, 2023 12:46 AM"
"Vprod: characters as pickupable objects","https://app.dework.xyz/m3/m3ta?taskId=a0f81cc5-e56f-43b0-8704-5666f427ec2d","github issue","","TODO","","","","","jin created on Oct 16, 2022 3:58 PM"
"Create sprites for sidescroller","https://app.dework.xyz/m3/m3ta?taskId=f3c503cf-d88e-4f47-b2ca-333e1a73d534","github issue","","TODO","","","150 USDC","","jin created on Oct 16, 2022 3:58 PM"
"Gnosis safe ideas","https://app.dework.xyz/m3/m3ta?taskId=02058c53-f3f7-4831-a08e-ebd420469686","","","COMMUNITY_SUGGESTIONS","","","","","jin created on Oct 9, 2022 3:13 PM"
"badges -> shop / building signs","https://app.dework.xyz/m3/m3ta?taskId=fde61abe-ada0-4b5f-84de-f4d4f9239aed","","","DONE","Arashi2","0x7C2529De2bE136EC50D70bC6c677dFb0c377A83a","150 USDC","October 1, 2022 10:35 AM","jin created on Sep 26, 2022 4:23 PM, Task completed on Mar 2, 2023 10:41 PM"
"M3rcury: Objects to test interop with","https://app.dework.xyz/m3/m3ta?taskId=27338c85-710e-4f79-bc90-d53de7c47b1d","","","TODO","","","","","jin created on Sep 25, 2022 8:44 PM"
"M3rcury: Mint Space Base default shell","https://app.dework.xyz/m3/m3ta?taskId=10d3a506-d872-46d6-a387-7a7dac280486","","","DONE","","","","","jin created on Sep 25, 2022 8:42 PM, Task completed on Mar 13, 2023 12:45 AM"
"Mint 1000 Open Brush sample files","https://app.dework.xyz/m3/m3ta?taskId=489e6ce8-4682-4fc9-a8bf-f76ca1f29187","","","IN_PROGRESS","philbert","0x377aCc3717a67e2F5D8E7818c0360Bcdf0E17Af4","","","jin created on Sep 25, 2022 8:18 PM"
"Mint VRMs on M3rcury Post","https://app.dework.xyz/m3/m3ta?taskId=f2eb493e-b835-4536-a3ea-ab19f25349cf","","","DONE","philbert","0x377aCc3717a67e2F5D8E7818c0360Bcdf0E17Af4","","","jin created on Sep 25, 2022 6:21 PM, Task completed on Sep 29, 2022 11:18 PM"
"Git-gud","https://app.dework.xyz/m3/m3ta?taskId=85ba83f9-d42b-4f58-9423-25ee97c49c96","good first issue","","TODO","","","","","jin created on Sep 20, 2022 9:38 PM"
"link dework to gitgud guide","https://app.dework.xyz/m3/m3ta?taskId=2bb19caf-8483-474f-8f4d-4233584902ce","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","A created on Sep 19, 2022 2:37 PM, Task completed on Jul 8, 2023 12:17 PM"
"Cool lab coat wearable template for M3 members","https://app.dework.xyz/m3/m3ta?taskId=21d6ba0a-f72c-4c74-9abd-c9fe36559eb6","","","TODO","","","80 USDC","","jin created on Sep 2, 2022 1:13 PM"
"Tip for creating suggestion","https://app.dework.xyz/m3/m3ta?taskId=e7572da2-1868-4497-902e-cbe4e2c1ef48","","","DONE","A___","0xB84e22c66c0c99D6193bB49376cAC88fF9C90C8B","1 ROBOT","","jin created on Aug 30, 2022 8:03 PM, Task completed on Aug 30, 2022 8:03 PM"
"M3 Virtual Hollywood Art Show","https://app.dework.xyz/m3/m3ta?taskId=ab780714-6d2d-4f9b-b036-9072dd31f8a6","","","BACKLOG","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","","","jin created on Aug 27, 2022 12:38 PM"
"Initial grant for world designer","https://app.dework.xyz/m3/m3ta?taskId=8c534887-2f1d-4ab6-a3e8-dc83b545f646","","","DONE","7oroy.eth","0xe752A9EC1DCE643407DfE51be6c273b59aeB4D46","100 ROBOT, 0.5 ETH","","jin created on Aug 27, 2022 12:13 PM, Task completed on Aug 27, 2022 12:26 PM"
"Grant: Virtual Storefronts / HQs","https://app.dework.xyz/m3/m3ta?taskId=568b1a82-8b42-4c69-9872-cfea74b999bf","","","BACKLOG","7oroy.eth","0xe752A9EC1DCE643407DfE51be6c273b59aeB4D46","","","jin created on Aug 27, 2022 12:03 PM"
"Redo reaction role bot","https://app.dework.xyz/m3/m3ta?taskId=f4dbb748-07b7-4541-8543-3029f6927da1","","","IN_PROGRESS","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDC","","jin created on Aug 19, 2022 12:10 AM"
"M3 HQ in VRChat","https://app.dework.xyz/m3/m3ta?taskId=f9597eaf-19b9-4b0b-88a9-23c5439495af","","","IN_PROGRESS","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","250 USDC","","jin created on Aug 19, 2022 12:06 AM"
"Organize a toy project so that we can learn the process of dwork together","https://app.dework.xyz/m3/m3ta?taskId=29ee5b32-8b29-4c23-839e-737b08a0732d","","","DONE","","","5 ROBOT","","A___ created on Aug 19, 2022 12:03 AM, Task completed on Jul 8, 2023 12:37 PM"
